55113.500000,0.128707,0.021106,0.027828,0.010468,0.035795,0.009964,0.054104,0.013280
55114.500000,0.107802,0.009205,0.028917,0.004837,0.038043,0.004489,0.032246,0.005558
55115.500000,0.079261,0.008686,0.023262,0.004384,0.028432,0.004228,0.022533,0.005354
55116.500000,0.051453,0.008174,0.014429,0.004164,0.024570,0.004115,0.008624,0.004898
55117.500000,0.055025,0.007482,0.017688,0.003780,0.021152,0.003631,0.013000,0.004653
55118.500000,0.056816,0.006808,0.013063,0.003338,0.025166,0.003458,0.012869,0.004084
55119.500000,0.041926,0.006945,0.010979,0.003503,0.017815,0.003453,0.009909,0.004231
55120.500000,0.055423,0.006932,0.017243,0.003555,0.024518,0.003493,0.008382,0.004105
55121.500000,0.044228,0.006670,0.013576,0.003411,0.018627,0.003282,0.009518,0.004088
55122.500000,0.038186,0.006415,0.013258,0.003283,0.019356,0.003265,0.002204,0.003760
55123.500000,0.047402,0.007011,0.011922,0.003480,0.017179,0.003461,0.014937,0.004287
55124.500000,0.057285,0.006828,0.013001,0.003327,0.024263,0.003414,0.015421,0.004164
55125.500000,0.052633,0.006943,0.022394,0.003744,0.020683,0.003421,0.006948,0.004082
55126.500000,0.053905,0.009874,0.011441,0.004780,0.018218,0.004866,0.018991,0.006056
55127.500000,0.048371,0.006847,0.018200,0.003618,0.020012,0.003387,0.007187,0.004035
55128.500000,0.060487,0.006838,0.023650,0.003618,0.018630,0.003315,0.016500,0.004109
55129.500000,0.074306,0.006845,0.018779,0.003360,0.029037,0.003348,0.019897,0.004188
55130.500000,0.037027,0.009693,0.013887,0.004852,0.014142,0.004636,0.009042,0.006392
55131.500000,-0.021334,0.027010,0.000554,0.012785,0.017824,0.014684,-0.041180,0.015846
55134.500000,0.065599,0.016686,0.004242,0.007314,0.025828,0.008073,0.028348,0.011111
55135.500000,0.050857,0.013401,0.022226,0.006965,0.022149,0.006489,0.003951,0.008506
55136.500000,0.064426,0.007819,0.013461,0.003682,0.026933,0.003868,0.018045,0.004880
55137.500000,0.092046,0.007458,0.027080,0.003832,0.029302,0.003538,0.029413,0.004610
55138.500000,0.058208,0.007376,0.013656,0.003499,0.021420,0.003586,0.017524,0.004589
55139.500000,0.030002,0.007665,0.003987,0.003243,0.014960,0.003730,0.006482,0.004916
55140.500000,0.059642,0.008544,0.012371,0.003786,0.020097,0.004064,0.022197,0.005553
55141.500000,0.025430,0.013017,0.010184,0.005900,0.009075,0.006214,0.004478,0.008156
55142.500000,0.031710,0.018173,0.005054,0.009078,0.021470,0.009084,-0.002775,0.010497
55143.500000,0.020871,0.019286,0.005095,0.008822,0.012054,0.009289,0.001262,0.012117
55144.500000,0.028309,0.016207,0.002772,0.006859,0.019127,0.008290,0.000027,0.009827
55145.500000,-0.004063,0.015849,0.021193,0.009501,0.002351,0.007885,-0.018936,0.008958
55146.500000,0.041871,0.012366,0.015906,0.006186,0.023088,0.006136,-0.001655,0.007488
55147.500000,0.042391,0.010822,0.013638,0.005650,0.022579,0.005526,0.002124,0.006310
55148.500000,0.019328,0.012630,0.003588,0.005757,0.008428,0.006086,0.005549,0.008212
55149.500000,0.065907,0.024292,0.010855,0.010716,0.024298,0.011843,0.025780,0.015964
55150.500000,0.057509,0.013021,0.009745,0.005769,0.029508,0.006711,0.009119,0.007951
55151.500000,0.057560,0.015476,0.029299,0.008426,0.020047,0.007329,0.006768,0.009494
55152.500000,0.054100,0.013838,0.018182,0.006966,0.023045,0.006996,0.009494,0.008291
55153.500000,0.064915,0.013422,0.021908,0.006892,0.027529,0.006943,0.010122,0.007649
55154.500000,0.048474,0.006485,0.014825,0.003494,0.018928,0.003185,0.011387,0.003853
55155.500000,0.033794,0.006930,0.009074,0.003456,0.016873,0.003473,0.004635,0.004152
55156.500000,0.055330,0.006835,0.009325,0.003180,0.026010,0.003473,0.013373,0.004088
55157.500000,0.078346,0.007767,0.015752,0.003783,0.027905,0.003805,0.027341,0.004727
55158.500000,0.062489,0.014875,0.012830,0.007017,0.029780,0.007768,0.012332,0.009264
55159.500000,0.048861,0.008136,0.016139,0.004615,0.020570,0.004137,0.008456,0.004776
55160.500000,0.057600,0.009616,0.015193,0.005062,0.030073,0.005177,0.008875,0.005544
55161.500000,0.085783,0.021192,0.018990,0.009837,0.031196,0.010546,0.027524,0.013118
55162.500000,0.112366,0.020557,0.018968,0.009825,0.044597,0.010462,0.038441,0.012346
55163.500000,0.163197,0.043727,0.023527,0.018535,0.050322,0.021155,0.069553,0.027339
55166.500000,0.119944,0.030868,0.073751,0.020665,0.037946,0.014445,0.022248,0.016951
55171.500000,0.083258,0.008002,0.015710,0.003716,0.029507,0.003786,0.028799,0.004857
55172.500000,0.072577,0.007901,0.011345,0.003509,0.020075,0.003636,0.033151,0.004982
55173.500000,0.048801,0.007753,0.013459,0.003690,0.018205,0.003690,0.012200,0.004783
55174.500000,0.057545,0.008102,0.019409,0.004169,0.023588,0.003961,0.011089,0.004918
55175.500000,0.046172,0.008491,0.015795,0.004603,0.021143,0.004231,0.007410,0.005085
55176.500000,0.044864,0.008048,0.012969,0.004171,0.021438,0.004083,0.006926,0.004860
55177.500000,0.057192,0.008746,0.022546,0.004881,0.021697,0.004300,0.011625,0.005361
55178.500000,0.061955,0.008771,0.015615,0.004438,0.027251,0.004475,0.013094,0.005377
55179.500000,0.055947,0.010036,0.012030,0.004924,0.028905,0.005314,0.010023,0.006105
55180.500000,0.033083,0.008406,0.013684,0.004483,0.020886,0.004329,-0.005260,0.004984
55181.500000,0.070781,0.008798,0.018415,0.004610,0.020882,0.004146,0.028100,0.005766
55182.500000,0.099237,0.009007,0.020314,0.004313,0.033497,0.004394,0.037567,0.005796
55183.500000,0.081916,0.009460,0.025350,0.004974,0.038345,0.004850,0.011616,0.005480
55184.500000,0.065969,0.006972,0.015950,0.003398,0.028518,0.003458,0.014565,0.004272
55185.500000,0.092117,0.006401,0.019300,0.003144,0.034755,0.003202,0.030301,0.003909
55186.500000,0.066943,0.006932,0.019593,0.003690,0.024085,0.003395,0.020104,0.004237
55187.500000,0.046467,0.008960,0.016825,0.005039,0.015205,0.004302,0.012837,0.005442
55188.500000,0.052706,0.009613,0.015539,0.004879,0.021360,0.004708,0.011801,0.005887
55189.500000,0.044503,0.010310,0.009428,0.004712,0.023360,0.005237,0.006617,0.006248
55190.500000,0.043871,0.011999,0.012242,0.005787,0.023391,0.006101,0.003412,0.007025
55191.500000,0.062945,0.009473,0.013658,0.004378,0.025096,0.004772,0.017622,0.005685
55192.500000,0.096182,0.007406,0.024439,0.003697,0.033266,0.003644,0.031367,0.004527
55193.500000,0.112963,0.008470,0.028681,0.004246,0.050306,0.004432,0.022871,0.004801
55194.500000,0.190393,0.009206,0.066124,0.005222,0.089122,0.004985,0.020297,0.004625
55195.500000,0.315728,0.010744,0.105958,0.006394,0.133622,0.005806,0.054910,0.005272
55196.500000,0.266080,0.027559,0.109329,0.017407,0.113236,0.014677,0.037777,0.014140
55197.500000,0.442945,0.053616,0.198705,0.036083,0.198523,0.029326,0.026001,0.023362
55198.500000,0.588541,0.017086,0.233087,0.011431,0.291482,0.010073,0.026278,0.005827
55199.500000,0.627489,0.013785,0.273518,0.009770,0.285676,0.007872,0.039110,0.004658
55200.500000,0.700333,0.014485,0.289726,0.010041,0.328496,0.008375,0.044257,0.004916
55201.500000,0.699570,0.014550,0.296539,0.010193,0.332741,0.008464,0.034542,0.004706
55202.500000,0.680953,0.015367,0.280519,0.010578,0.322335,0.008915,0.036533,0.005102
55203.500000,0.734756,0.014837,0.296414,0.010158,0.348832,0.008654,0.043879,0.004900
55204.500000,0.782484,0.015326,0.304196,0.010331,0.381042,0.009041,0.046863,0.005054
55205.500000,0.806733,0.016030,0.326556,0.011017,0.383351,0.009362,0.051494,0.005326
55206.500000,0.758995,0.016036,0.301788,0.010910,0.368830,0.009423,0.041188,0.005253
55207.500000,0.825405,0.024799,0.307913,0.016306,0.407518,0.014676,0.050040,0.008591
55208.500000,0.779860,0.122391,0.330507,0.080651,0.343834,0.067080,0.061711,0.053668
55209.500000,0.714426,0.034153,0.284224,0.022136,0.331206,0.019242,0.053998,0.014411
55210.500000,0.863513,0.020421,0.320248,0.013476,0.414186,0.011889,0.069801,0.007313
55211.500000,0.920611,0.024022,0.357149,0.015987,0.455142,0.014081,0.047856,0.008229
55212.500000,0.823658,0.024116,0.335407,0.016323,0.407091,0.014051,0.031898,0.008223
55213.500000,0.862585,0.026099,0.341005,0.017472,0.422189,0.015228,0.041487,0.008945
55214.500000,0.862062,0.028870,0.355371,0.019704,0.414204,0.016708,0.042370,0.009971
55215.500000,1.011509,0.030370,0.405007,0.020608,0.489318,0.017760,0.055599,0.010196
55216.500000,1.013334,0.028450,0.371032,0.018599,0.503078,0.016876,0.065368,0.009696
55217.500000,0.941689,0.024777,0.341906,0.016137,0.476666,0.014781,0.048028,0.008192
55218.500000,0.971884,0.028874,0.360729,0.018986,0.490295,0.017242,0.049797,0.009460
55219.500000,1.128456,0.032602,0.442582,0.022080,0.558716,0.019432,0.049160,0.009882
55220.500000,1.054110,0.034799,0.431848,0.023925,0.495970,0.020253,0.074124,0.011928
55221.500000,1.020287,0.037007,0.368797,0.024162,0.499399,0.021898,0.073317,0.012610
55222.500000,0.942988,0.040444,0.355649,0.026724,0.467177,0.024080,0.056596,0.013378
55223.500000,1.041471,0.039814,0.392899,0.026647,0.490500,0.023262,0.095879,0.014056
55224.500000,1.024162,0.091523,0.466390,0.064550,0.443807,0.051333,0.075613,0.034856
55225.500000,0.857117,0.044311,0.320601,0.029092,0.412956,0.026445,0.070015,0.015601
55226.500000,1.019202,0.046168,0.423008,0.031835,0.466106,0.027024,0.081759,0.015832
55227.500000,1.009963,0.047338,0.384186,0.031272,0.499708,0.028478,0.055872,0.015352
55228.500000,0.894157,0.041809,0.420945,0.030507,0.402079,0.024045,0.045757,0.013432
55229.500000,0.928983,0.043990,0.391408,0.030455,0.417831,0.025163,0.077844,0.016126
55230.500000,0.912405,0.043289,0.335128,0.028144,0.448720,0.025708,0.063109,0.015132
55231.500000,0.952827,0.045475,0.379346,0.031115,0.445758,0.026408,0.067836,0.015366
55232.500000,1.024210,0.058093,0.437815,0.041209,0.481911,0.034009,0.053435,0.017327
55233.500000,0.989513,0.054428,0.406685,0.037831,0.447869,0.030804,0.081153,0.018967
55237.500000,0.585953,0.030415,0.232280,0.020226,0.273248,0.017474,0.046480,0.011353
55238.500000,0.080183,0.098076,0.085641,0.057527,0.106377,0.055148,-0.117213,0.043727
55247.500000,0.366648,0.018278,0.181521,0.012913,0.141528,0.009571,0.038213,0.008308
55248.500000,0.342533,0.019057,0.157404,0.013044,0.138163,0.010145,0.036694,0.008796
55249.500000,0.261533,0.020248,0.169814,0.015317,0.088786,0.010071,0.010038,0.009209
55250.500000,0.230382,0.020897,0.123489,0.014095,0.097167,0.011107,0.009988,0.010093
55251.500000,0.259492,0.021364,0.109471,0.013825,0.103185,0.011278,0.036227,0.010434
55252.500000,0.281233,0.011336,0.119901,0.007513,0.106862,0.005801,0.044086,0.005542
55253.500000,0.225257,0.010640,0.103111,0.006866,0.092319,0.005546,0.021876,0.005186
55254.500000,0.208662,0.009019,0.096603,0.005852,0.083511,0.004621,0.022714,0.004546
55255.500000,0.195020,0.009429,0.093676,0.006153,0.074284,0.004822,0.024420,0.004771
55256.500000,0.159623,0.008608,0.082076,0.005646,0.065186,0.004435,0.010318,0.004277
55257.500000,0.169784,0.008458,0.086146,0.005610,0.065963,0.004319,0.016896,0.004237
55258.500000,0.168728,0.008474,0.088389,0.005638,0.065495,0.004326,0.013294,0.004209
55259.500000,0.149012,0.008907,0.076734,0.005848,0.058701,0.004535,0.011761,0.004487
55260.500000,0.154801,0.008601,0.063087,0.005178,0.068060,0.004532,0.015448,0.004397
55261.500000,0.153015,0.008360,0.079700,0.005451,0.061958,0.004327,0.009797,0.004119
55262.500000,0.151924,0.009383,0.069427,0.005793,0.062213,0.004839,0.017176,0.004879
55263.500000,0.152060,0.008852,0.068371,0.005470,0.060159,0.004526,0.018710,0.004603
55264.500000,0.146258,0.008568,0.075858,0.005558,0.053467,0.004272,0.014781,0.004407
55265.500000,0.151292,0.010679,0.053697,0.006063,0.061961,0.005477,0.027190,0.005961
55267.500000,0.166784,0.015137,0.076737,0.009921,0.058523,0.007626,0.028096,0.007823
55268.500000,0.174133,0.009057,0.071865,0.005708,0.070744,0.004703,0.024153,0.004621
55269.500000,0.175876,0.008845,0.088031,0.006094,0.065319,0.004470,0.020058,0.004300
55270.500000,0.162480,0.013658,0.089393,0.009478,0.065316,0.007044,0.008605,0.006482
55275.500000,0.065848,0.045227,0.020419,0.021411,0.028460,0.021023,0.016316,0.031037
55276.500000,0.156755,0.012035,0.064522,0.007290,0.069620,0.006242,0.014092,0.006397
55277.500000,0.211729,0.010015,0.084044,0.006219,0.078007,0.005073,0.040052,0.005222
55278.500000,0.201740,0.009925,0.096016,0.006372,0.080599,0.005079,0.019860,0.004991
55279.500000,0.179962,0.010766,0.094071,0.006978,0.072538,0.005450,0.011366,0.005491
55280.500000,0.190199,0.011863,0.093870,0.007583,0.076004,0.006032,0.015752,0.006053
55281.500000,0.162967,0.012902,0.082501,0.008196,0.067479,0.006551,0.009636,0.006651
55282.500000,0.150347,0.014823,0.073891,0.009436,0.063570,0.007519,0.013119,0.007840
55283.500000,0.145871,0.014561,0.083988,0.009580,0.053779,0.007254,0.010243,0.007585
55284.500000,0.166816,0.016363,0.099231,0.011159,0.062498,0.008148,0.008435,0.008257
55285.500000,0.202596,0.015950,0.114058,0.011134,0.077634,0.008044,0.011389,0.007677
55286.500000,0.154747,0.015737,0.086056,0.010441,0.059002,0.007901,0.009330,0.008011
55287.500000,0.217973,0.018067,0.114883,0.012320,0.089082,0.009227,0.011579,0.008739
55288.500000,0.178926,0.017251,0.094998,0.011536,0.074020,0.008888,0.007494,0.008399
55289.500000,0.179234,0.015492,0.086706,0.009956,0.082545,0.008249,0.007192,0.007538
55290.500000,0.192915,0.018081,0.109472,0.012507,0.079038,0.009247,0.002893,0.008509
55291.500000,0.226171,0.018324,0.127071,0.012921,0.081755,0.009065,0.019452,0.009024
55292.500000,0.279321,0.021634,0.113749,0.013903,0.119302,0.011713,0.031636,0.009927
55293.500000,0.139771,0.022921,0.050398,0.013295,0.065549,0.012611,0.014473,0.011214
55294.500000,0.176554,0.019998,0.063203,0.010737,0.082248,0.009742,0.014626,0.011560
55295.500000,0.186378,0.018655,0.062883,0.010082,0.078562,0.008776,0.028599,0.011221
55296.500000,0.183221,0.019453,0.070899,0.010956,0.083084,0.009199,0.015993,0.011421
55297.500000,0.182168,0.018963,0.073670,0.010661,0.092895,0.009121,0.001435,0.010876
55298.500000,0.227419,0.020577,0.082717,0.011300,0.114340,0.009846,0.011165,0.011855
55299.500000,0.286233,0.020659,0.110505,0.011814,0.134211,0.009808,0.022189,0.011679
55300.500000,0.310541,0.021553,0.139917,0.012865,0.134375,0.009973,0.025791,0.012099
55301.500000,0.350342,0.021891,0.167451,0.013375,0.156897,0.010082,0.016668,0.012003
55302.500000,0.380230,0.021938,0.145060,0.011980,0.177906,0.010101,0.028290,0.012279
55303.500000,0.518153,0.028637,0.216689,0.018419,0.207386,0.013797,0.061592,0.013238
55310.500000,0.706140,0.023369,0.284653,0.016185,0.314154,0.012858,0.068139,0.008878
55311.500000,0.700499,0.018108,0.278116,0.012661,0.313777,0.009695,0.053579,0.006484
55312.500000,0.734203,0.020333,0.291128,0.014088,0.334973,0.010937,0.048244,0.007300
55313.500000,0.672066,0.018694,0.273594,0.012950,0.314686,0.010264,0.036952,0.006722
55314.500000,0.675133,0.018723,0.280868,0.012742,0.315744,0.010592,0.042648,0.007113
55315.500000,0.669389,0.021549,0.278338,0.014692,0.315544,0.012412,0.040952,0.007881
55316.500000,0.640609,0.019630,0.287314,0.013871,0.295660,0.011178,0.033948,0.007085
55317.500000,0.584312,0.020483,0.265277,0.014482,0.282825,0.011946,0.007425,0.006508
55318.500000,0.655489,0.053545,0.300482,0.037779,0.337329,0.032118,-0.019348,0.014407
55319.500000,0.681894,0.021581,0.302448,0.015130,0.317418,0.012425,0.031396,0.007596
55320.500000,0.573363,0.022513,0.263907,0.015983,0.271150,0.012871,0.013370,0.007679
55321.500000,0.631629,0.026048,0.288502,0.019644,0.267261,0.013264,0.028722,0.008329
55322.500000,0.626053,0.020245,0.269610,0.014193,0.263303,0.010978,0.064563,0.007960
55323.500000,0.531570,0.015976,0.233246,0.011395,0.223403,0.008336,0.045191,0.006196
55324.500000,0.590233,0.014124,0.265125,0.010256,0.256915,0.007401,0.033454,0.005106
55325.500000,0.535528,0.013348,0.242428,0.009579,0.231774,0.006974,0.029534,0.004992
55326.500000,0.506521,0.013949,0.236104,0.010045,0.220117,0.007304,0.022932,0.005166
55327.500000,0.425952,0.012426,0.201532,0.009018,0.183830,0.006478,0.020945,0.004688
55328.500000,0.401105,0.011890,0.186634,0.008644,0.165364,0.006111,0.030323,0.004623
55329.500000,0.361632,0.011121,0.199931,0.008782,0.141341,0.005559,0.015077,0.003993
55330.500000,0.334168,0.010075,0.178916,0.007817,0.131107,0.005069,0.018325,0.003716
55331.500000,0.301170,0.010776,0.158439,0.008236,0.116348,0.005374,0.019881,0.004185
55332.500000,0.259999,0.012454,0.145307,0.009492,0.096394,0.006089,0.018598,0.005197
55333.500000,0.232874,0.027045,0.136667,0.021255,0.097060,0.014582,0.002604,0.009220
55334.500000,0.273426,0.028414,0.164546,0.022811,0.096454,0.013990,0.017195,0.010973
55335.500000,0.285004,0.021629,0.121856,0.015010,0.114709,0.011054,0.036303,0.009724
55336.500000,0.216357,0.019125,0.131924,0.014582,0.074558,0.008992,0.014154,0.008514
55337.500000,0.160578,0.018551,0.105873,0.014030,0.059743,0.008817,-0.001627,0.008061
55338.500000,0.168596,0.016237,0.094701,0.011865,0.072395,0.008154,-0.000440,0.006665
55339.500000,0.176792,0.014116,0.088093,0.009995,0.073717,0.007025,0.008987,0.006432
55340.500000,0.153006,0.079986,0.093699,0.048666,0.062470,0.039263,-0.003643,0.044469
55342.500000,0.145413,0.035789,0.051346,0.024397,0.066068,0.018185,0.020446,0.016350
55345.500000,0.058863,0.040710,0.024827,0.021013,0.050156,0.020375,-0.027934,0.024132
55346.500000,0.094856,0.016267,0.050720,0.010233,0.047619,0.007891,-0.008731,0.008975
55347.500000,0.183489,0.010672,0.075524,0.006992,0.067567,0.005003,0.031385,0.005612
55348.500000,0.202858,0.010059,0.090426,0.006908,0.073870,0.004705,0.031161,0.004994
55349.500000,0.166157,0.010295,0.063509,0.006586,0.076418,0.005104,0.012586,0.004962
55350.500000,0.172252,0.011567,0.085993,0.008106,0.066386,0.005406,0.012996,0.005563
55351.500000,0.142363,0.012090,0.068082,0.008203,0.051389,0.005588,0.021039,0.006263
55352.500000,0.180404,0.019194,0.064462,0.012550,0.078560,0.009373,0.022391,0.009327
55353.500000,0.152935,0.022499,0.075501,0.016079,0.056387,0.010331,0.014962,0.010778
55354.500000,0.138434,0.014924,0.063256,0.010031,0.057110,0.007072,0.011387,0.007337
55355.500000,0.118431,0.017492,0.052606,0.011723,0.054628,0.008344,0.002830,0.008486
55356.500000,0.159945,0.014377,0.072043,0.009810,0.060489,0.006552,0.023974,0.007469
55357.500000,0.114865,0.015101,0.043333,0.009477,0.047815,0.007176,0.014784,0.007882
55358.500000,0.120796,0.015239,0.044339,0.009684,0.052728,0.007271,0.012739,0.007791
55359.500000,0.178520,0.018027,0.083512,0.012330,0.063532,0.008473,0.024616,0.008946
55360.500000,0.118692,0.015200,0.048331,0.009435,0.048368,0.007317,0.015194,0.008131
55361.500000,0.156100,0.018709,0.067585,0.011892,0.064167,0.009170,0.014885,0.009550
55362.500000,0.151462,0.018662,0.066148,0.012293,0.061759,0.009288,0.016708,0.009281
55363.500000,0.107804,0.019187,0.055119,0.012380,0.042899,0.009730,0.009992,0.010071
55364.500000,0.127899,0.017327,0.058990,0.011230,0.050288,0.008616,0.012890,0.008682
55365.500000,0.194208,0.043063,0.075863,0.026324,0.081568,0.021821,0.026510,0.024169
55366.500000,0.100838,0.019403,0.046287,0.012712,0.031085,0.008863,0.024186,0.011749
55367.500000,0.132715,0.018949,0.059477,0.012272,0.057015,0.009773,0.010039,0.009791
55368.500000,0.068632,0.020096,0.022403,0.011795,0.036389,0.010458,0.007250,0.011529
55369.500000,0.078846,0.016607,0.026922,0.009367,0.032171,0.008302,0.013585,0.009799
55370.500000,0.065913,0.016729,0.021538,0.009572,0.038257,0.009140,-0.000290,0.008629
55371.500000,0.131110,0.019394,0.043144,0.011305,0.052789,0.009749,0.028626,0.010982
55372.500000,0.085662,0.029369,0.040056,0.017660,0.010252,0.011629,0.037837,0.019456
55375.500000,0.008043,0.039256,-0.038725,0.016794,0.025305,0.020235,0.002447,0.022372
55380.500000,0.141855,0.017174,0.013509,0.006004,0.034665,0.007324,0.075644,0.011613
55381.500000,0.112569,0.018203,0.013625,0.009487,0.044118,0.008368,0.032147,0.009873
55382.500000,0.071964,0.017720,-0.002660,0.007372,0.018826,0.007167,0.033334,0.009886
55383.500000,0.006501,0.017273,-0.006835,0.007489,0.013776,0.008231,-0.004261,0.011012
55384.500000,0.040838,0.010053,0.015999,0.005154,0.021023,0.005050,0.003009,0.006045
55385.500000,0.033702,0.009755,0.008495,0.004773,0.020527,0.004840,0.000272,0.006082
55386.500000,0.055354,0.010181,0.014881,0.005262,0.029679,0.005269,0.005499,0.006035
55387.500000,0.058046,0.010268,0.015153,0.005148,0.024365,0.005106,0.014153,0.006481
55388.500000,0.025587,0.011254,0.015268,0.005985,0.014007,0.005516,-0.005133,0.007090
55389.500000,0.031570,0.010125,0.004381,0.004981,0.013810,0.004939,0.009567,0.006618
55390.500000,0.036816,0.011208,0.011319,0.005400,0.020553,0.005680,0.001070,0.007185
55391.500000,0.065422,0.029273,0.001755,0.012268,0.040824,0.013642,0.009990,0.018291
55392.500000,0.121260,0.012126,0.033077,0.006589,0.043421,0.005739,0.036339,0.007272
55393.500000,0.109532,0.010260,0.021372,0.005070,0.040292,0.004845,0.034615,0.006099
55394.500000,0.096976,0.009844,0.017162,0.004823,0.032892,0.004403,0.034518,0.005991
55395.500000,0.084236,0.008275,0.028258,0.004596,0.029640,0.003748,0.018886,0.004753
55396.500000,0.082088,0.008644,0.025837,0.004623,0.029614,0.003928,0.019944,0.005060
55397.500000,0.084980,0.008141,0.028624,0.004491,0.027838,0.003683,0.022472,0.004759
55398.500000,0.084861,0.007960,0.035922,0.004644,0.030257,0.003652,0.014522,0.004459
55399.500000,0.074210,0.007797,0.033480,0.004611,0.026498,0.003574,0.010967,0.004356
55400.500000,0.065822,0.007838,0.026913,0.004373,0.027141,0.003683,0.007320,0.004372
55401.500000,0.073269,0.007856,0.035650,0.004696,0.024597,0.003578,0.011624,0.004389
55402.500000,0.077835,0.007986,0.034166,0.004665,0.026399,0.003632,0.013735,0.004510
55403.500000,0.071018,0.007855,0.029814,0.004439,0.024162,0.003593,0.014005,0.004485
55404.500000,0.070125,0.007652,0.028499,0.004247,0.023239,0.003461,0.016750,0.004478
55405.500000,0.076272,0.007750,0.021921,0.004038,0.028741,0.003571,0.017645,0.004500
